timestamp,ghi,dni,dhi,temp_air,wind_speed
2022-03-20T02:00:00,207.055,144.939,62.117,24.74,2.77
2022-03-20T03:00:00,306.147,214.303,91.844,24.75,2.77
2022-03-20T04:00:00,400.0,280.0,120.0,24.75,2.78
2022-03-20T05:00:00,487.009,340.906,146.103,24.75,2.78
2022-03-20T06:00:00,565.685,395.98,169.706,24.75,2.79
2022-03-20T07:00:00,634.683,444.278,190.405,24.75,2.79
2022-03-20T08:00:00,692.82,484.974,207.846,24.75,2.79
2022-03-20T09:00:00,739.104,517.373,221.731,24.76,2.8
2022-03-20T10:00:00,772.741,540.918,231.822,24.76,2.8
2022-03-20T11:00:00,793.156,555.209,237.947,24.76,2.81
2022-03-20T12:00:00,800.0,560.0,240.0,24.76,2.81
2022-03-20T13:00:00,793.156,555.209,237.947,24.76,2.82
2022-03-20T14:00:00,772.741,540.918,231.822,24.76,2.82
2022-03-20T15:00:00,739.104,517.373,221.731,24.76,2.82
2022-03-20T16:00:00,692.82,484.974,207.846,24.77,2.83
2022-03-20T17:00:00,634.683,444.278,190.405,24.77,2.83
2022-03-20T18:00:00,565.685,395.98,169.706,24.77,2.84
2022-03-20T19:00:00,487.009,340.906,146.103,24.77,2.84
2022-03-20T20:00:00,400.0,280.0,120.0,24.77,2.84
2022-03-20T21:00:00,306.147,214.303,91.844,24.77,2.85
2022-03-20T22:00:00,207.055,144.939,62.117,24.78,2.85
2022-03-20T23:00:00,104.421,73.095,31.326,24.78,2.86
2022-03-21T00:00:00,0.0,0.0,0.0,24.78,2.86
2022-03-21T01:00:00,104.421,73.095,31.326,24.78,2.86
2022-03-21T02:00:00,207.055,144.939,62.117,24.78,2.87
2022-03-21T03:00:00,306.147,214.303,91.844,24.78,2.87
2022-03-21T04:00:00,400.0,280.0,120.0,24.78,2.87
2022-03-21T05:00:00,487.009,340.906,146.103,24.79,2.88
2022-03-21T06:00:00,565.685,395.98,169.706,24.79,2.88
2022-03-21T07:00:00,634.683,444.278,190.405,24.79,2.88
2022-03-21T08:00:00,692.82,484.974,207.846,24.79,2.89
2022-03-21T09:00:00,739.104,517.373,221.731,24.79,2.89
2022-03-21T10:00:00,772.741,540.918,231.822,24.79,2.89
2022-03-21T11:00:00,793.156,555.209,237.947,24.79,2.9
2022-03-21T12:00:00,800.0,560.0,240.0,24.8,2.9
2022-03-21T13:00:00,793.156,555.209,237.947,24.8,2.9
2022-03-21T14:00:00,772.741,540.918,231.822,24.8,2.91
2022-03-21T15:00:00,739.104,517.373,221.731,24.8,2.91
2022-03-21T16:00:00,692.82,484.974,207.846,24.8,2.91
2022-03-21T17:00:00,634.683,444.278,190.405,24.8,2.91
2022-03-21T18:00:00,565.685,395.98,169.706,24.8,2.92
2022-03-21T19:00:00,487.009,340.906,146.103,24.81,2.92
2022-03-21T20:00:00,400.0,280.0,120.0,24.81,2.92
2022-03-21T21:00:00,306.147,214.303,91.844,24.81,2.93
2022-03-21T22:00:00,207.055,144.939,62.117,24.81,2.93
2022-03-21T23:00:00,104.421,73.095,31.326,24.81,2.93
2022-03-22T00:00:00,0.0,0.0,0.0,24.81,2.93
2022-03-22T01:00:00,104.421,73.095,31.326,24.81,2.94
2022-03-22T02:00:00,207.055,144.939,62.117,24.82,2.94
2022-03-22T03:00:00,306.147,214.303,91.844,24.82,2.94
2022-03-22T04:00:00,400.0,280.0,120.0,24.82,2.94
2022-03-22T05:00:00,487.009,340.906,146.103,24.82,2.95
2022-03-22T06:00:00,565.685,395.98,169.706,24.82,2.95
2022-03-22T07:00:00,634.683,444.278,190.405,24.82,2.95
2022-03-22T08:00:00,692.82,484.974,207.846,24.82,2.95
2022-03-22T09:00:00,739.104,517.373,221.731,24.83,2.95
2022-03-22T10:00:00,772.741,540.918,231.822,24.83,2.96
2022-03-22T11:00:00,793.156,555.209,237.947,24.83,2.96
2022-03-22T12:00:00,800.0,560.0,240.0,24.83,2.96
2022-03-22T13:00:00,793.156,555.209,237.947,24.83,2.96
2022-03-22T14:00:00,772.741,540.918,231.822,24.83,2.96
2022-03-22T15:00:00,739.104,517.373,221.731,24.83,2.97
2022-03-22T16:00:00,692.82,484.974,207.846,24.83,2.97
2022-03-22T17:00:00,634.683,444.278,190.405,24.84,2.97
2022-03-22T18:00:00,565.685,395.98,169.706,24.84,2.97
2022-03-22T19:00:00,487.009,340.906,146.103,24.84,2.97
2022-03-22T20:00:00,400.0,280.0,120.0,24.84,2.98
2022-03-22T21:00:00,306.147,214.303,91.844,24.84,2.98
2022-03-22T22:00:00,207.055,144.939,62.117,24.84,2.98
2022-03-22T23:00:00,104.421,73.095,31.326,24.84,2.98
2022-03-23T00:00:00,0.0,0.0,0.0,24.84,2.98
2022-03-23T01:00:00,104.421,73.095,31.326,24.85,2.98
2022-03-23T02:00:00,207.055,144.939,62.117,24.85,2.98
2022-03-23T03:00:00,306.147,214.303,91.844,24.85,2.99
2022-03-23T04:00:00,400.0,280.0,120.0,24.85,2.99
2022-03-23T05:00:00,487.009,340.906,146.103,24.85,2.99
2022-03-23T06:00:00,565.685,395.98,169.706,24.85,2.99
2022-03-23T07:00:00,634.683,444.278,190.405,24.85,2.99
2022-03-23T08:00:00,692.82,484.974,207.846,24.85,2.99
2022-03-23T09:00:00,739.104,517.373,221.731,24.86,2.99
2022-03-23T10:00:00,772.741,540.918,231.822,24.86,2.99
2022-03-23T11:00:00,793.156,555.209,237.947,24.86,2.99
2022-03-23T12:00:00,800.0,560.0,240.0,24.86,2.99
2022-03-23T13:00:00,793.156,555.209,237.947,24.86,2.99
2022-03-23T14:00:00,772.741,540.918,231.822,24.86,3.0
2022-03-23T15:00:00,739.104,517.373,221.731,24.86,3.0
2022-03-23T16:00:00,692.82,484.974,207.846,24.86,3.0
2022-03-23T17:00:00,634.683,444.278,190.405,24.87,3.0
2022-03-23T18:00:00,565.685,395.98,169.706,24.87,3.0
2022-03-23T19:00:00,487.009,340.906,146.103,24.87,3.0
2022-03-23T20:00:00,400.0,280.0,120.0,24.87,3.0
2022-03-23T21:00:00,306.147,214.303,91.844,24.87,3.0
2022-03-23T22:00:00,207.055,144.939,62.117,24.87,3.0
2022-03-23T23:00:00,104.421,73.095,31.326,24.87,3.0
2022-03-24T00:00:00,0.0,0.0,0.0,24.87,3.0
2022-03-24T01:00:00,104.421,73.095,31.326,24.87,3.0
2022-03-24T02:00:00,207.055,144.939,62.117,24.88,3.0
2022-03-24T03:00:00,306.147,214.303,91.844,24.88,3.0
2022-03-24T04:00:00,400.0,280.0,120.0,24.88,3.0
2022-03-24T05:00:00,487.009,340.906,146.103,24.88,3.0
2022-03-24T06:00:00,565.685,395.98,169.706,24.88,3.0
2022-03-24T07:00:00,634.683,444.278,190.405,24.88,3.0
2022-03-24T08:00:00,692.82,484.974,207.846,24.88,3.0
2022-03-24T09:00:00,739.104,517.373,221.731,24.88,3.0
2022-03-24T10:00:00,772.741,540.918,231.822,24.88,3.0
2022-03-24T11:00:00,793.156,555.209,237.947,24.89,3.0
2022-03-24T12:00:00,800.0,560.0,240.0,24.89,3.0
2022-03-24T13:00:00,793.156,555.209,237.947,24.89,3.0
2022-03-24T14:00:00,772.741,540.918,231.822,24.89,3.0
2022-03-24T15:00:00,739.104,517.373,221.731,24.89,3.0
2022-03-24T16:00:00,692.82,484.974,207.846,24.89,3.0
2022-03-24T17:00:00,634.683,444.278,190.405,24.89,2.99
2022-03-24T18:00:00,565.685,395.98,169.706,24.89,2.99
2022-03-24T19:00:00,487.009,340.906,146.103,24.89,2.99
2022-03-24T20:00:00,400.0,280.0,120.0,24.9,2.99
2022-03-24T21:00:00,306.147,214.303,91.844,24.9,2.99
2022-03-24T22:00:00,207.055,144.939,62.117,24.9,2.99
2022-03-24T23:00:00,104.421,73.095,31.326,24.9,2.99
2022-03-25T00:00:00,0.0,0.0,0.0,24.9,2.99
2022-03-25T01:00:00,104.421,73.095,31.326,24.9,2.99
2022-03-25T02:00:00,207.055,144.939,62.117,24.9,2.99
2022-03-25T03:00:00,306.147,214.303,91.844,24.9,2.99
2022-03-25T04:00:00,400.0,280.0,120.0,24.9,2.98
2022-03-25T05:00:00,487.009,340.906,146.103,24.9,2.98
2022-03-25T06:00:00,565.685,395.98,169.706,24.91,2.98
2022-03-25T07:00:00,634.683,444.278,190.405,24.91,2.98
2022-03-25T08:00:00,692.82,484.974,207.846,24.91,2.98
2022-03-25T09:00:00,739.104,517.373,221.731,24.91,2.98
2022-03-25T10:00:00,772.741,540.918,231.822,24.91,2.98
2022-03-25T11:00:00,793.156,555.209,237.947,24.91,2.97
2022-03-25T12:00:00,800.0,560.0,240.0,24.91,2.97
2022-03-25T13:00:00,793.156,555.209,237.947,24.91,2.97
2022-03-25T14:00:00,772.741,540.918,231.822,24.91,2.97
2022-03-25T15:00:00,739.104,517.373,221.731,24.91,2.97
2022-03-25T16:00:00,692.82,484.974,207.846,24.91,2.96
2022-03-25T17:00:00,634.683,444.278,190.405,24.92,2.96
2022-03-25T18:00:00,565.685,395.98,169.706,24.92,2.96
2022-03-25T19:00:00,487.009,340.906,146.103,24.92,2.96
2022-03-25T20:00:00,400.0,280.0,120.0,24.92,2.96
2022-03-25T21:00:00,306.147,214.303,91.844,24.92,2.95
2022-03-25T22:00:00,207.055,144.939,62.117,24.92,2.95
2022-03-25T23:00:00,104.421,73.095,31.326,24.92,2.95
2022-03-26T00:00:00,0.0,0.0,0.0,24.92,2.95
2022-03-26T01:00:00,104.421,73.095,31.326,24.92,2.95
2022-03-26T02:00:00,207.055,144.939,62.117,24.92,2.94
2022-03-26T03:00:00,306.147,214.303,91.844,24.92,2.94
2022-03-26T04:00:00,400.0,280.0,120.0,24.93,2.94
2022-03-26T05:00:00,487.009,340.906,146.103,24.93,2.94
2022-03-26T06:00:00,565.685,395.98,169.706,24.93,2.93
2022-03-26T07:00:00,634.683,444.278,190.405,24.93,2.93
2022-03-26T08:00:00,692.82,484.974,207.846,24.93,2.93
2022-03-26T09:00:00,739.104,517.373,221.731,24.93,2.93
2022-03-26T10:00:00,772.741,540.918,231.822,24.93,2.92
2022-03-26T11:00:00,793.156,555.209,237.947,24.93,2.92
2022-03-26T12:00:00,800.0,560.0,240.0,24.93,2.92
2022-03-26T13:00:00,793.156,555.209,237.947,24.93,2.91
2022-03-26T14:00:00,772.741,540.918,231.822,24.93,2.91
2022-03-26T15:00:00,739.104,517.373,221.731,24.94,2.91
2022-03-26T16:00:00,692.82,484.974,207.846,24.94,2.91
2022-03-26T17:00:00,634.683,444.278,190.405,24.94,2.9
2022-03-26T18:00:00,565.685,395.98,169.706,24.94,2.9
2022-03-26T19:00:00,487.009,340.906,146.103,24.94,2.9
2022-03-26T20:00:00,400.0,280.0,120.0,24.94,2.89
2022-03-26T21:00:00,306.147,214.303,91.844,24.94,2.89
2022-03-26T22:00:00,207.055,144.939,62.117,24.94,2.89
2022-03-26T23:00:00,104.421,73.095,31.326,24.94,2.88
2022-03-27T00:00:00,0.0,0.0,0.0,24.94,2.88
2022-03-27T01:00:00,104.421,73.095,31.326,24.94,2.88
2022-03-27T02:00:00,207.055,144.939,62.117,24.94,2.87
2022-03-27T03:00:00,306.147,214.303,91.844,24.94,2.87
2022-03-27T04:00:00,400.0,280.0,120.0,24.95,2.87
2022-03-27T05:00:00,487.009,340.906,146.103,24.95,2.86
2022-03-27T06:00:00,565.685,395.98,169.706,24.95,2.86
2022-03-27T07:00:00,634.683,444.278,190.405,24.95,2.86
2022-03-27T08:00:00,692.82,484.974,207.846,24.95,2.85
2022-03-27T09:00:00,739.104,517.373,221.731,24.95,2.85
2022-03-27T10:00:00,772.741,540.918,231.822,24.95,2.84
2022-03-27T11:00:00,793.156,555.209,237.947,24.95,2.84
2022-03-27T12:00:00,800.0,560.0,240.0,24.95,2.84
2022-03-27T13:00:00,793.156,555.209,237.947,24.95,2.83
2022-03-27T14:00:00,772.741,540.918,231.822,24.95,2.83
2022-03-27T15:00:00,739.104,517.373,221.731,24.95,2.82
2022-03-27T16:00:00,692.82,484.974,207.846,24.95,2.82
2022-03-27T17:00:00,634.683,444.278,190.405,24.95,2.82
2022-03-27T18:00:00,565.685,395.98,169.706,24.96,2.81
2022-03-27T19:00:00,487.009,340.906,146.103,24.96,2.81
2022-03-27T20:00:00,400.0,280.0,120.0,24.96,2.8
2022-03-27T21:00:00,306.147,214.303,91.844,24.96,2.8
2022-03-27T22:00:00,207.055,144.939,62.117,24.96,2.79
2022-03-27T23:00:00,104.421,73.095,31.326,24.96,2.79
2022-03-28T00:00:00,0.0,0.0,0.0,24.96,2.79
2022-03-28T01:00:00,104.421,73.095,31.326,24.96,2.78
2022-03-28T02:00:00,207.055,144.939,62.117,24.96,2.78
2022-03-28T03:00:00,306.147,214.303,91.844,24.96,2.77
2022-03-28T04:00:00,400.0,280.0,120.0,24.96,2.77
2022-03-28T05:00:00,487.009,340.906,146.103,24.96,2.76
2022-03-28T06:00:00,565.685,395.98,169.706,24.96,2.76
2022-03-28T07:00:00,634.683,444.278,190.405,24.96,2.75
2022-03-28T08:00:00,692.82,484.974,207.846,24.96,2.75
2022-03-28T09:00:00,739.104,517.373,221.731,24.96,2.74
2022-03-28T10:00:00,772.741,540.918,231.822,24.97,2.74
2022-03-28T11:00:00,793.156,555.209,237.947,24.97,2.73
2022-03-28T12:00:00,800.0,560.0,240.0,24.97,2.73
2022-03-28T13:00:00,793.156,555.209,237.947,24.97,2.72
2022-03-28T14:00:00,772.741,540.918,231.822,24.97,2.72
2022-03-28T15:00:00,739.104,517.373,221.731,24.97,2.71
2022-03-28T16:00:00,692.82,484.974,207.846,24.97,2.71
2022-03-28T17:00:00,634.683,444.278,190.405,24.97,2.7
2022-03-28T18:00:00,565.685,395.98,169.706,24.97,2.7
2022-03-28T19:00:00,487.009,340.906,146.103,24.97,2.69
2022-03-28T20:00:00,400.0,280.0,120.0,24.97,2.69
2022-03-28T21:00:00,306.147,214.303,91.844,24.97,2.68
2022-03-28T22:00:00,207.055,144.939,62.117,24.97,2.68
2022-03-28T23:00:00,104.421,73.095,31.326,24.97,2.67
2022-03-29T00:00:00,0.0,0.0,0.0,24.97,2.67
2022-03-29T01:00:00,104.421,73.095,31.326,24.97,2.66
2022-03-29T02:00:00,207.055,144.939,62.117,24.97,2.66
2022-03-29T03:00:00,306.147,214.303,91.844,24.97,2.65
2022-03-29T04:00:00,400.0,280.0,120.0,24.98,2.65
2022-03-29T05:00:00,487.009,340.906,146.103,24.98,2.64
2022-03-29T06:00:00,565.685,395.98,169.706,24.98,2.64
2022-03-29T07:00:00,634.683,444.278,190.405,24.98,2.63
2022-03-29T08:00:00,692.82,484.974,207.846,24.98,2.62
2022-03-29T09:00:00,739.104,517.373,221.731,24.98,2.62
2022-03-29T10:00:00,772.741,540.918,231.822,24.98,2.61
2022-03-29T11:00:00,793.156,555.209,237.947,24.98,2.61
2022-03-29T12:00:00,800.0,560.0,240.0,24.98,2.6
2022-03-29T13:00:00,793.156,555.209,237.947,24.98,2.6
2022-03-29T14:00:00,772.741,540.918,231.822,24.98,2.59
2022-03-29T15:00:00,739.104,517.373,221.731,24.98,2.58
2022-03-29T16:00:00,692.82,484.974,207.846,24.98,2.58
2022-03-29T17:00:00,634.683,444.278,190.405,24.98,2.57
2022-03-29T18:00:00,565.685,395.98,169.706,24.98,2.57
2022-03-29T19:00:00,487.009,340.906,146.103,24.98,2.56
2022-03-29T20:00:00,400.0,280.0,120.0,24.98,2.55
2022-03-29T21:00:00,306.147,214.303,91.844,24.98,2.55
2022-03-29T22:00:00,207.055,144.939,62.117,24.98,2.54
2022-03-29T23:00:00,104.421,73.095,31.326,24.98,2.54
2022-03-30T00:00:00,0.0,0.0,0.0,24.98,2.53
2022-03-30T01:00:00,104.421,73.095,31.326,24.98,2.52
2022-03-30T02:00:00,207.055,144.939,62.117,24.99,2.52
2022-03-30T03:00:00,306.147,214.303,91.844,24.99,2.51
2022-03-30T04:00:00,400.0,280.0,120.0,24.99,2.51
2022-03-30T05:00:00,487.009,340.906,146.103,24.99,2.5
2022-03-30T06:00:00,565.685,395.98,169.706,24.99,2.49
2022-03-30T07:00:00,634.683,444.278,190.405,24.99,2.49
2022-03-30T08:00:00,692.82,484.974,207.846,24.99,2.48
2022-03-30T09:00:00,739.104,517.373,221.731,24.99,2.47
2022-03-30T10:00:00,772.741,540.918,231.822,24.99,2.47
2022-03-30T11:00:00,793.156,555.209,237.947,24.99,2.46
2022-03-30T12:00:00,800.0,560.0,240.0,24.99,2.46
2022-03-30T13:00:00,793.156,555.209,237.947,24.99,2.45
2022-03-30T14:00:00,772.741,540.918,231.822,24.99,2.44
2022-03-30T15:00:00,739.104,517.373,221.731,24.99,2.44
2022-03-30T16:00:00,692.82,484.974,207.846,24.99,2.43
2022-03-30T17:00:00,634.683,444.278,190.405,24.99,2.42
2022-03-30T18:00:00,565.685,395.98,169.706,24.99,2.42
2022-03-30T19:00:00,487.009,340.906,146.103,24.99,2.41
2022-03-30T20:00:00,400.0,280.0,120.0,24.99,2.4
2022-03-30T21:00:00,306.147,214.303,91.844,24.99,2.4
2022-03-30T22:00:00,207.055,144.939,62.117,24.99,2.39
2022-03-30T23:00:00,104.421,73.095,31.326,24.99,2.38
2022-03-31T00:00:00,0.0,0.0,0.0,24.99,2.38
2022-03-31T01:00:00,104.421,73.095,31.326,24.99,2.37
2022-03-31T02:00:00,207.055,144.939,62.117,24.99,2.36
2022-03-31T03:00:00,306.147,214.303,91.844,24.99,2.36
2022-03-31T04:00:00,400.0,280.0,120.0,24.99,2.35
2022-03-31T05:00:00,487.009,340.906,146.103,24.99,2.34
2022-03-31T06:00:00,565.685,395.98,169.706,24.99,2.34
2022-03-31T07:00:00,634.683,444.278,190.405,24.99,2.33
2022-03-31T08:00:00,692.82,484.974,207.846,24.99,2.32
2022-03-31T09:00:00,739.104,517.373,221.731,24.99,2.32
2022-03-31T10:00:00,772.741,540.918,231.822,25.0,2.31
2022-03-31T11:00:00,793.156,555.209,237.947,25.0,2.3
2022-03-31T12:00:00,800.0,560.0,240.0,25.0,2.3
2022-03-31T13:00:00,793.156,555.209,237.947,25.0,2.29
2022-03-31T14:00:00,772.741,540.918,231.822,25.0,2.28
2022-03-31T15:00:00,739.104,517.373,221.731,25.0,2.28
2022-03-31T16:00:00,692.82,484.974,207.846,25.0,2.27
2022-03-31T17:00:00,634.683,444.278,190.405,25.0,2.26
2022-03-31T18:00:00,565.685,395.98,169.706,25.0,2.26
2022-03-31T19:00:00,487.009,340.906,146.103,25.0,2.25
2022-03-31T20:00:00,400.0,280.0,120.0,25.0,2.24
2022-03-31T21:00:00,306.147,214.303,91.844,25.0,2.23
2022-03-31T22:00:00,207.055,144.939,62.117,25.0,2.23
2022-03-31T23:00:00,104.421,73.095,31.326,25.0,2.22
2022-04-01T00:00:00,0.0,0.0,0.0,25.0,2.21
2022-04-01T01:00:00,104.421,73.095,31.326,25.0,2.21
2022-04-01T02:00:00,207.055,144.939,62.117,25.0,2.2
2022-04-01T03:00:00,306.147,214.303,91.844,25.0,2.19
2022-04-01T04:00:00,400.0,280.0,120.0,25.0,2.19
2022-04-01T05:00:00,487.009,340.906,146.103,25.0,2.18
2022-04-01T06:00:00,565.685,395.98,169.706,25.0,2.17
2022-04-01T07:00:00,634.683,444.278,190.405,25.0,2.16
2022-04-01T08:00:00,692.82,484.974,207.846,25.0,2.16
2022-04-01T09:00:00,739.104,517.373,221.731,25.0,2.15
2022-04-01T10:00:00,772.741,540.918,231.822,25.0,2.14
2022-04-01T11:00:00,793.156,555.209,237.947,25.0,2.14
2022-04-01T12:00:00,800.0,560.0,240.0,25.0,2.13
2022-04-01T13:00:00,793.156,555.209,237.947,25.0,2.12
2022-04-01T14:00:00,772.741,540.918,231.822,25.0,2.11
2022-04-01T15:00:00,739.104,517.373,221.731,25.0,2.11
2022-04-01T16:00:00,692.82,484.974,207.846,25.0,2.1
2022-04-01T17:00:00,634.683,444.278,190.405,25.0,2.09
2022-04-01T18:00:00,565.685,395.98,169.706,25.0,2.09
2022-04-01T19:00:00,487.009,340.906,146.103,25.0,2.08
2022-04-01T20:00:00,400.0,280.0,120.0,25.0,2.07
2022-04-01T21:00:00,306.147,214.303,91.844,25.0,2.06
2022-04-01T22:00:00,207.055,144.939,62.117,25.0,2.06
2022-04-01T23:00:00,104.421,73.095,31.326,25.0,2.05
2022-04-02T00:00:00,0.0,0.0,0.0,25.0,2.04
2022-04-02T01:00:00,104.421,73.095,31.326,25.0,2.04
2022-04-02T02:00:00,207.055,144.939,62.117,25.0,2.03
2022-04-02T03:00:00,306.147,214.303,91.844,25.0,2.02
2022-04-02T04:00:00,400.0,280.0,120.0,25.0,2.01
2022-04-02T05:00:00,487.009,340.906,146.103,25.0,2.01
2022-04-02T06:00:00,565.685,395.98,169.706,25.0,2.0
2022-04-02T07:00:00,634.683,444.278,190.405,25.0,2.01
2022-04-02T08:00:00,692.82,484.974,207.846,25.0,2.01
2022-04-02T09:00:00,739.104,517.373,221.731,25.0,2.02
2022-04-02T10:00:00,772.741,540.918,231.822,25.0,2.03
2022-04-02T11:00:00,793.156,555.209,237.947,25.0,2.04
2022-04-02T12:00:00,800.0,560.0,240.0,25.0,2.04
2022-04-02T13:00:00,793.156,555.209,237.947,25.0,2.05
2022-04-02T14:00:00,772.741,540.918,231.822,25.0,2.06
2022-04-02T15:00:00,739.104,517.373,221.731,25.0,2.06
2022-04-02T16:00:00,692.82,484.974,207.846,25.0,2.07
2022-04-02T17:00:00,634.683,444.278,190.405,25.0,2.08
2022-04-02T18:00:00,565.685,395.98,169.706,25.0,2.09
2022-04-02T19:00:00,487.009,340.906,146.103,25.0,2.09
2022-04-02T20:00:00,400.0,280.0,120.0,25.0,2.1
2022-04-02T21:00:00,306.147,214.303,91.844,25.0,2.11
2022-04-02T22:00:00,207.055,144.939,62.117,25.0,2.11
2022-04-02T23:00:00,104.421,73.095,31.326,25.0,2.12
2022-04-03T00:00:00,0.0,0.0,0.0,25.0,2.13
2022-04-03T01:00:00,104.421,73.095,31.326,25.0,2.14
2022-04-03T02:00:00,207.055,144.939,62.117,25.0,2.14
2022-04-03T03:00:00,306.147,214.303,91.844,25.0,2.15
2022-04-03T04:00:00,400.0,280.0,120.0,25.0,2.16
2022-04-03T05:00:00,487.009,340.906,146.103,25.0,2.16
2022-04-03T06:00:00,565.685,395.98,169.706,25.0,2.17
2022-04-03T07:00:00,634.683,444.278,190.405,25.0,2.18
2022-04-03T08:00:00,692.82,484.974,207.846,25.0,2.19
2022-04-03T09:00:00,739.104,517.373,221.731,25.0,2.19
2022-04-03T10:00:00,772.741,540.918,231.822,25.0,2.2
2022-04-03T11:00:00,793.156,555.209,237.947,25.0,2.21
2022-04-03T12:00:00,800.0,560.0,240.0,25.0,2.21
2022-04-03T13:00:00,793.156,555.209,237.947,25.0,2.22
2022-04-03T14:00:00,772.741,540.918,231.822,25.0,2.23
2022-04-03T15:00:00,739.104,517.373,221.731,25.0,2.23
2022-04-03T16:00:00,692.82,484.974,207.846,25.0,2.24
2022-04-03T17:00:00,634.683,444.278,190.405,25.0,2.25
2022-04-03T18:00:00,565.685,395.98,169.706,25.0,2.26
2022-04-03T19:00:00,487.009,340.906,146.103,25.0,2.26
2022-04-03T20:00:00,400.0,280.0,120.0,25.0,2.27
2022-04-03T21:00:00,306.147,214.303,91.844,25.0,2.28
2022-04-03T22:00:00,207.055,144.939,62.117,25.0,2.28
2022-04-03T23:00:00,104.421,73.095,31.326,25.0,2.29
2022-04-04T00:00:00,0.0,0.0,0.0,25.0,2.3
2022-04-04T01:00:00,104.421,73.095,31.326,25.0,2.3
2022-04-04T02:00:00,207.055,144.939,62.117,25.0,2.31
2022-04-04T03:00:00,306.147,214.303,91.844,24.99,2.32
2022-04-04T04:00:00,400.0,280.0,120.0,24.99,2.32
2022-04-04T05:00:00,487.009,340.906,146.103,24.99,2.33
2022-04-04T06:00:00,565.685,395.98,169.706,24.99,2.34
2022-04-04T07:00:00,634.683,444.278,190.405,24.99,2.34
2022-04-04T08:00:00,692.82,484.974,207.846,24.99,2.35
2022-04-04T09:00:00,739.104,517.373,221.731,24.99,2.36
2022-04-04T10:00:00,772.741,540.918,231.822,24.99,2.36
2022-04-04T11:00:00,793.156,555.209,237.947,24.99,2.37
2022-04-04T12:00:00,800.0,560.0,240.0,24.99,2.38
2022-04-04T13:00:00,793.156,555.209,237.947,24.99,2.38
2022-04-04T14:00:00,772.741,540.918,231.822,24.99,2.39
2022-04-04T15:00:00,739.104,517.373,221.731,24.99,2.4
2022-04-04T16:00:00,692.82,484.974,207.846,24.99,2.4
2022-04-04T17:00:00,634.683,444.278,190.405,24.99,2.41
2022-04-04T18:00:00,565.685,395.98,169.706,24.99,2.42
2022-04-04T19:00:00,487.009,340.906,146.103,24.99,2.42
2022-04-04T20:00:00,400.0,280.0,120.0,24.99,2.43
2022-04-04T21:00:00,306.147,214.303,91.844,24.99,2.44
2022-04-04T22:00:00,207.055,144.939,62.117,24.99,2.44
2022-04-04T23:00:00,104.421,73.095,31.326,24.99,2.45
2022-04-05T00:00:00,0.0,0.0,0.0,24.99,2.46
2022-04-05T01:00:00,104.421,73.095,31.326,24.99,2.46
2022-04-05T02:00:00,207.055,144.939,62.117,24.99,2.47
2022-04-05T03:00:00,306.147,214.303,91.844,24.99,2.47
2022-04-05T04:00:00,400.0,280.0,120.0,24.99,2.48
2022-04-05T05:00:00,487.009,340.906,146.103,24.99,2.49
2022-04-05T06:00:00,565.685,395.98,169.706,24.99,2.49
2022-04-05T07:00:00,634.683,444.278,190.405,24.99,2.5
2022-04-05T08:00:00,692.82,484.974,207.846,24.99,2.51
2022-04-05T09:00:00,739.104,517.373,221.731,24.99,2.51
2022-04-05T10:00:00,772.741,540.918,231.822,24.99,2.52
2022-04-05T11:00:00,793.156,555.209,237.947,24.98,2.52
2022-04-05T12:00:00,800.0,560.0,240.0,24.98,2.53
2022-04-05T13:00:00,793.156,555.209,237.947,24.98,2.54
2022-04-05T14:00:00,772.741,540.918,231.822,24.98,2.54
2022-04-05T15:00:00,739.104,517.373,221.731,24.98,2.55
2022-04-05T16:00:00,692.82,484.974,207.846,24.98,2.55
2022-04-05T17:00:00,634.683,444.278,190.405,24.98,2.56
2022-04-05T18:00:00,565.685,395.98,169.706,24.98,2.57
2022-04-05T19:00:00,487.009,340.906,146.103,24.98,2.57
2022-04-05T20:00:00,400.0,280.0,120.0,24.98,2.58
2022-04-05T21:00:00,306.147,214.303,91.844,24.98,2.58
2022-04-05T22:00:00,207.055,144.939,62.117,24.98,2.59
2022-04-05T23:00:00,104.421,73.095,31.326,24.98,2.6
2022-04-06T00:00:00,0.0,0.0,0.0,24.98,2.6
2022-04-06T01:00:00,104.421,73.095,31.326,24.98,2.61
2022-04-06T02:00:00,207.055,144.939,62.117,24.98,2.61
2022-04-06T03:00:00,306.147,214.303,91.844,24.98,2.62
2022-04-06T04:00:00,400.0,280.0,120.0,24.98,2.62
2022-04-06T05:00:00,487.009,340.906,146.103,24.98,2.63
2022-04-06T06:00:00,565.685,395.98,169.706,24.98,2.64
2022-04-06T07:00:00,634.683,444.278,190.405,24.98,2.64
2022-04-06T08:00:00,692.82,484.974,207.846,24.98,2.65
2022-04-06T09:00:00,739.104,517.373,221.731,24.97,2.65
2022-04-06T10:00:00,772.741,540.918,231.822,24.97,2.66
2022-04-06T11:00:00,793.156,555.209,237.947,24.97,2.66
2022-04-06T12:00:00,800.0,560.0,240.0,24.97,2.67
2022-04-06T13:00:00,793.156,555.209,237.947,24.97,2.67
2022-04-06T14:00:00,772.741,540.918,231.822,24.97,2.68
2022-04-06T15:00:00,739.104,517.373,221.731,24.97,2.68
2022-04-06T16:00:00,692.82,484.974,207.846,24.97,2.69
